page,name,address,phone_number,link_url
https://www.apartments.com/olympia-wa-98501/10000-to-12000/,Woodbury,"3425 Polo Club Ln SE, Olympia, WA 98501",tel:3605153840,https://www.apartments.com/woodbury-olympia-wa/qnpjn4y/
https://www.apartments.com/olympia-wa-98501/10000-to-12000/,Silver Leaf Residence- 55+ Community,"4520 Henderson Blvd SE, Olympia, WA 98501",tel:3609951960,https://www.apartments.com/silver-leaf-residence-55-community-olympia-wa/4wr9l3l/
https://www.apartments.com/olympia-wa-98501/10000-to-12000/,Copper Leaf Apartments,"4502 Henderson Blvd SE, Olympia, WA 98501",tel:3609951105,https://www.apartments.com/copper-leaf-apartments-olympia-wa/x4v4wsm/
https://www.apartments.com/olympia-wa-98501/10000-to-12000/,Lacey Park Apartments,"5001 College St SE, Lacey, WA 98503",tel:3605153837,https://www.apartments.com/lacey-park-apartments-lacey-wa/et0hkjn/
https://www.apartments.com/olympia-wa-98501/10000-to-12000/,Boardwalk Senior Affordable Apartments,"410-510 Capitol Way N, Olympia, WA 98501",tel:3602529465,https://www.apartments.com/boardwalk-senior-affordable-apartments-olympia-wa/wnfzcyk/
https://www.apartments.com/olympia-wa-98501/10000-to-12000/,Chambers Reserve Townhomes,"3725 Wildspitz St SE, Lacey, WA 98503",tel:3605154673,https://www.apartments.com/chambers-reserve-townhomes-lacey-wa/0dsthe3/
https://www.apartments.com/olympia-wa-98501/10000-to-12000/,Summers Manor,"5730 Normandy Dr SE, Olympia, WA 98501",tel:3604641990,https://www.apartments.com/summers-manor-olympia-wa/enfx1xm/
https://www.apartments.com/olympia-wa-98501/10000-to-12000/,Wilderness West Apartment Homes,"4950 Donovan Dr SE, Olympia, WA 98501",tel:3609951240,https://www.apartments.com/wilderness-west-apartment-homes-olympia-wa/f7xcbzv/
https://www.apartments.com/olympia-wa-98501/10000-to-12000/,Parkview Apartments,"4523 Briggs Dr SE, Olympia, WA 98501",tel:3606340923,https://www.apartments.com/parkview-apartments-olympia-wa/pgwrr9r/
https://www.apartments.com/olympia-wa-98501/10000-to-12000/,Tumwater Pointe Apartments,"6501 Linderson Way SW, Tumwater, WA 98501",tel:3605154427,https://www.apartments.com/tumwater-pointe-apartments-tumwater-wa/h9twfg0/
https://www.apartments.com/olympia-wa-98501/10000-to-12000/,Tribeca,"1700 Kempton St SE, Olympia, WA 98501",tel:3609951558,https://www.apartments.com/tribeca-olympia-wa/cxbtn6f/
https://www.apartments.com/olympia-wa-98501/10000-to-12000/,Ward Lake Apartments,"4530 Briggs Dr, Olympia, WA 98501",tel:3609951715,https://www.apartments.com/ward-lake-apartments-olympia-wa/63l4z7v/
https://www.apartments.com/olympia-wa-98501/10000-to-12000/,Alpine Village,"301 T St SW, Tumwater, WA 98501",tel:3609951647,https://www.apartments.com/alpine-village-tumwater-wa/jhj61x5/
https://www.apartments.com/olympia-wa-98501/10000-to-12000/,Bellwether,"1400 Fones Rd SE, Olympia, WA 98501",tel:3609951611,https://www.apartments.com/bellwether-olympia-wa/4j4v6wj/
https://www.apartments.com/olympia-wa-98501/10000-to-12000/,123-4th Apts,"123 4th Ave W, Olympia, WA 98501",tel:3609723852,https://www.apartments.com/123-4th-apts-olympia-wa/02klpk2/
https://www.apartments.com/olympia-wa-98501/10000-to-12000/,Mulberry Place,"501 Franz Anderson Rd SE, Olympia, WA 98501",tel:3607061653,https://www.apartments.com/mulberry-place-olympia-wa/j3zln87/
https://www.apartments.com/olympia-wa-98501/10000-to-12000/,Rockwell Apartments,"1517 Bishop Rd SW, Tumwater, WA 98512",tel:3609951297,https://www.apartments.com/rockwell-apartments-tumwater-wa/kh3x7s9/
https://www.apartments.com/olympia-wa-98501/10000-to-12000/,Capitol Club Apartments,"3800 14th Ave SE, Lacey, WA 98503",tel:3605154204,https://www.apartments.com/capitol-club-apartments-lacey-wa/50xx9fq/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,Loretto Heights,"3400 S Lowell Blvd, Denver, CO 80236",tel:8336816377,https://www.apartments.com/loretto-heights-denver-co/qkgj2ry/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,Summit Riverside Apartments,"4957 S Prince Ct, Littleton, CO 80123",tel:7206056585,https://www.apartments.com/summit-riverside-apartments-littleton-co/hqxy4j1/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,Avana on the Platte,"3400 S Platte River Dr, Sheridan, CO 80110",tel:7203628193,https://www.apartments.com/avana-on-the-platte-sheridan-co/gz0ve2w/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,Falcon Run,"3488 W Quincy Ave, Englewood, CO 80110",tel:8445170600,https://www.apartments.com/falcon-run-englewood-co/8gd3kj3/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,Greenwood Point Apartment Homes,"5312 S Broadway Cir, Englewood, CO 80113",tel:7205732158,https://www.apartments.com/greenwood-point-apartment-homes-englewood-co/rmvpke3/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,Oxford Station Apartments,"4101 S Navajo St, Englewood, CO 80110",tel:7207990474,https://www.apartments.com/oxford-station-apartments-englewood-co/0f03p72/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,Tiburon Apartments,"700 W Belleview Ave, Englewood, CO 80110",tel:7208078232,https://www.apartments.com/tiburon-apartments-englewood-co/44vbelh/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,Golden Nugget Apartments,"291 W Belleview Ave, Englewood, CO 80110",tel:7207068877,https://www.apartments.com/golden-nugget-apartments-englewood-co/jhz9917/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,Delaware Street Townhomes,"351-375 W Vassar Ave, Denver, CO 80223",tel:7206674476,https://www.apartments.com/delaware-street-townhomes-denver-co/r4lpz91/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,Avanti Apartments,"4050 S Bannock St, Englewood, CO 80110",tel:7208963194,https://www.apartments.com/avanti-apartments-englewood-co/k2lvdeb/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,Alvista Trailside Apartments,"5109 S Delaware St, Englewood, CO 80110",tel:7205942737,https://www.apartments.com/alvista-trailside-apartments-englewood-co/lmp6wpd/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,ArtWalk at CityCenter,"801-901 Englewood Pky, Englewood, CO 80110",tel:7204526355,https://www.apartments.com/artwalk-at-citycenter-englewood-co/g03c9hz/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,Parkland Square Apartments,"750 W Belleview Ave, Englewood, CO 80110",tel:7205754007,https://www.apartments.com/parkland-square-apartments-englewood-co/h32exb3/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,Brix on Belleview,"175 W Belleview Ave, Englewood, CO 80110",tel:7207068849,https://www.apartments.com/brix-on-belleview-englewood-co/495xfyk/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,Sunset Ridge,"4100 S Hooker St, Denver, CO 80236",tel:8444239360,https://www.apartments.com/sunset-ridge-denver-co/l9t5egd/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,Cornell Apartments,"2930 W Cornell Ave, Denver, CO 80236",tel:7203799735,https://www.apartments.com/cornell-apartments-denver-co/3wvvcme/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,Bell Cherry Hills,"3650 S Broadway, Englewood, CO 80113",tel:7207347508,https://www.apartments.com/bell-cherry-hills-englewood-co/bk608pc/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,"Traditions At Englewood, Active Seniors 55+","3500 S Sherman St, Englewood, CO 80113",tel:7207305325,https://www.apartments.com/traditions-at-englewood-active-seniors-55-englewood-co/8drmfm1/
https://www.apartments.com/englewood-co-80111/10000-to-12000/,Promenade Place,"5200 S Ulster St, Greenwood Village, CO 80111",tel:7205730747,https://www.apartments.com/promenade-place-greenwood-village-co/37vf7jf/
https://www.apartments.com/englewood-co-80111/10000-to-12000/,Viridian,"5335 S Valentia Way, Greenwood Village, CO 80111",tel:7206177993,https://www.apartments.com/viridian-greenwood-village-co/c02ytwf/
https://www.apartments.com/englewood-co-80111/10000-to-12000/,Copper Terrace,"6550 S Dayton St, Centennial, CO 80111",tel:7202122130,https://www.apartments.com/copper-terrace-centennial-co/nhs80zn/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,Loretto Heights,"3400 S Lowell Blvd, Denver, CO 80236",tel:8336816377,https://www.apartments.com/loretto-heights-denver-co/qkgj2ry/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,Summit Riverside Apartments,"4957 S Prince Ct, Littleton, CO 80123",tel:7206056585,https://www.apartments.com/summit-riverside-apartments-littleton-co/hqxy4j1/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,Avana on the Platte,"3400 S Platte River Dr, Sheridan, CO 80110",tel:7203628193,https://www.apartments.com/avana-on-the-platte-sheridan-co/gz0ve2w/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,Falcon Run,"3488 W Quincy Ave, Englewood, CO 80110",tel:8445170600,https://www.apartments.com/falcon-run-englewood-co/8gd3kj3/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,Greenwood Point Apartment Homes,"5312 S Broadway Cir, Englewood, CO 80113",tel:7205732158,https://www.apartments.com/greenwood-point-apartment-homes-englewood-co/rmvpke3/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,Oxford Station Apartments,"4101 S Navajo St, Englewood, CO 80110",tel:7207990474,https://www.apartments.com/oxford-station-apartments-englewood-co/0f03p72/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,Tiburon Apartments,"700 W Belleview Ave, Englewood, CO 80110",tel:7208078232,https://www.apartments.com/tiburon-apartments-englewood-co/44vbelh/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,Golden Nugget Apartments,"291 W Belleview Ave, Englewood, CO 80110",tel:7207068877,https://www.apartments.com/golden-nugget-apartments-englewood-co/jhz9917/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,Delaware Street Townhomes,"351-375 W Vassar Ave, Denver, CO 80223",tel:7206674476,https://www.apartments.com/delaware-street-townhomes-denver-co/r4lpz91/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,Avanti Apartments,"4050 S Bannock St, Englewood, CO 80110",tel:7208963194,https://www.apartments.com/avanti-apartments-englewood-co/k2lvdeb/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,Alvista Trailside Apartments,"5109 S Delaware St, Englewood, CO 80110",tel:7205942737,https://www.apartments.com/alvista-trailside-apartments-englewood-co/lmp6wpd/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,ArtWalk at CityCenter,"801-901 Englewood Pky, Englewood, CO 80110",tel:7204526355,https://www.apartments.com/artwalk-at-citycenter-englewood-co/g03c9hz/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,Parkland Square Apartments,"750 W Belleview Ave, Englewood, CO 80110",tel:7205754007,https://www.apartments.com/parkland-square-apartments-englewood-co/h32exb3/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,Brix on Belleview,"175 W Belleview Ave, Englewood, CO 80110",tel:7207068849,https://www.apartments.com/brix-on-belleview-englewood-co/495xfyk/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,Sunset Ridge,"4100 S Hooker St, Denver, CO 80236",tel:8444239360,https://www.apartments.com/sunset-ridge-denver-co/l9t5egd/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,Cornell Apartments,"2930 W Cornell Ave, Denver, CO 80236",tel:7203799735,https://www.apartments.com/cornell-apartments-denver-co/3wvvcme/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,Bell Cherry Hills,"3650 S Broadway, Englewood, CO 80113",tel:7207347508,https://www.apartments.com/bell-cherry-hills-englewood-co/bk608pc/
https://www.apartments.com/englewood-co-80110/10000-to-12000/,"Traditions At Englewood, Active Seniors 55+","3500 S Sherman St, Englewood, CO 80113",tel:7207305325,https://www.apartments.com/traditions-at-englewood-active-seniors-55-englewood-co/8drmfm1/
https://www.apartments.com/copperas-cove-tx-76522/10000-to-12000/,Clear Creek Meadows Apartments,"1202 S FM 116 Hwy, Copperas Cove, TX 76522",tel:7377582303,https://www.apartments.com/clear-creek-meadows-apartments-copperas-cove-tx/nv552pm/
https://www.apartments.com/copperas-cove-tx-76522/10000-to-12000/,1617 N Main St Unit L,"Copperas Cove, TX 76522",tel:2545035792,https://www.apartments.com/1617-n-main-st-copperas-cove-tx-unit-l/4hrq5mj/
https://www.apartments.com/grand-prairie-tx-75052/10000-to-12000/,Prairie Gate Community,"3951 Dechman Dr, Grand Prairie, TX 75052",tel:6822974574,https://www.apartments.com/prairie-gate-community-grand-prairie-tx/9gbs3q7/
https://www.apartments.com/grand-prairie-tx-75052/10000-to-12000/,Springs at Grand Prairie,"2136 Sara Jane Pky, Grand Prairie, TX 75052",tel:6822977935,https://www.apartments.com/springs-at-grand-prairie-grand-prairie-tx/9nwrk35/
https://www.apartments.com/grand-prairie-tx-75052/10000-to-12000/,Bexley Central Park,"2255 Arkansas Ln, Grand Prairie, TX 75052",tel:8176626818,https://www.apartments.com/bexley-central-park-grand-prairie-tx/e06x0mp/
https://www.apartments.com/grand-prairie-tx-75052/10000-to-12000/,The Retreat,"2902 S Belt Line Rd, Grand Prairie, TX 75052",tel:6822974518,https://www.apartments.com/the-retreat-grand-prairie-tx/kfjjvr8/
https://www.apartments.com/grand-prairie-tx-75052/10000-to-12000/,Copeland,"2045 S Forum Dr, Grand Prairie, TX 75052",tel:6822977350,https://www.apartments.com/copeland-grand-prairie-tx/c7s57hd/
https://www.apartments.com/grand-prairie-tx-75052/10000-to-12000/,Alta Grand Crossing,"1661 S Forum Dr, Grand Prairie, TX 75052",tel:6822977927,https://www.apartments.com/alta-grand-crossing-grand-prairie-tx/q03241x/
https://www.apartments.com/grand-prairie-tx-75052/10000-to-12000/,Bexley Mansfield,"6310 State Highway 360, Grand Prairie, TX 75052",tel:8179693830,https://www.apartments.com/bexley-mansfield-grand-prairie-tx/b9gk9xc/
https://www.apartments.com/grand-prairie-tx-75052/10000-to-12000/,Waters Edge at Mansfield,"3651 Prairie Waters Dr, Grand Prairie, TX 75052",tel:8177755417,https://www.apartments.com/waters-edge-at-mansfield-grand-prairie-tx/grd9h5w/
https://www.apartments.com/grand-prairie-tx-75052/10000-to-12000/,LynnCora,"3145 Lynn Creek / Mildred Walker Pky, Grand Prairie, TX 75052",tel:4695072675,https://www.apartments.com/lynncora-grand-prairie-tx/vy987jf/
https://www.apartments.com/grand-prairie-tx-75052/10000-to-12000/,The Lakes at Grand Prairie 55+,"3013 Doryn Dr, Grand Prairie, TX 75052",tel:6822772115,https://www.apartments.com/the-lakes-at-grand-prairie-55-grand-prairie-tx/rgndhd1/
https://www.apartments.com/grand-prairie-tx-75052/10000-to-12000/,3Sixty Flats,"3655 Prairie Waters Dr, Grand Prairie, TX 75052",tel:6822976409,https://www.apartments.com/3sixty-flats-grand-prairie-tx/m77nbgh/
https://www.apartments.com/grand-prairie-tx-75052/10000-to-12000/,Jefferson Vine,"1225 W Interstate 20, Grand Prairie, TX 75052",tel:4693821866,https://www.apartments.com/jefferson-vine-grand-prairie-tx/dmdtlej/
https://www.apartments.com/grand-prairie-tx-75052/10000-to-12000/,Arioso,"3030 Claremont Dr, Grand Prairie, TX 75052",tel:8179693815,https://www.apartments.com/arioso-grand-prairie-tx/9rgn9m5/
https://www.apartments.com/grand-prairie-tx-75052/10000-to-12000/,Autumnwood,"2409 Fallwood Dr, Arlington, TX 76014",tel:8176729746,https://www.apartments.com/autumnwood-arlington-tx/d406sql/
https://www.apartments.com/grand-prairie-tx-75052/10000-to-12000/,Marabella on Pioneer,"602 W Pioneer Pky, Grand Prairie, TX 75051",tel:6822974781,https://www.apartments.com/marabella-on-pioneer-grand-prairie-tx/wrs4ntk/
https://www.apartments.com/grand-prairie-tx-75052/10000-to-12000/,THE SUTHERLAND,"1658 S Forum Dr, Grand Prairie, TX 75052",tel:6822975043,https://www.apartments.com/the-sutherland-grand-prairie-tx/xbdv0vq/
https://www.apartments.com/grand-prairie-tx-75052/10000-to-12000/,Winding Creek at the Preserve,"2250 Sara Jane Pky, Grand Prairie, TX 75052",tel:6822975087,https://www.apartments.com/winding-creek-at-the-preserve-grand-prairie-tx/gw342bx/
https://www.apartments.com/grand-prairie-tx-75052/10000-to-12000/,Clayton Pointe Apartments,"2955 Alouette Dr, Grand Prairie, TX 75052",tel:6822977790,https://www.apartments.com/clayton-pointe-apartments-grand-prairie-tx/yzcyltr/
https://www.apartments.com/grand-prairie-tx-75052/10000-to-12000/,The Quadrangles on Twenty,"2755 W Interstate 20, Grand Prairie, TX 75052",tel:4695157582,https://www.apartments.com/the-quadrangles-on-twenty-grand-prairie-tx/8n955w1/
https://www.apartments.com/grand-prairie-tx-75052/10000-to-12000/,Parkways on Prairie Creek,"2530 Sara Jane Pky, Grand Prairie, TX 75052",tel:6822974990,https://www.apartments.com/parkways-on-prairie-creek-grand-prairie-tx/wlqct7k/
https://www.apartments.com/grand-prairie-tx-75052/10000-to-12000/,Tides on Westchester,"620 W Westchester Pky, Grand Prairie, TX 75052",tel:6822974779,https://www.apartments.com/tides-on-westchester-grand-prairie-tx/sdh7vb5/
https://www.apartments.com/grand-prairie-tx-75052/10000-to-12000/,Elliot Windsprint,"2305 Windsprint Way, Arlington, TX 76014",tel:6824526097,https://www.apartments.com/elliot-windsprint-arlington-tx/3lb8zsg/
https://www.apartments.com/grand-prairie-tx-75052/10000-to-12000/,Tree Top Apartments,"1933 S State Highway 161, Grand Prairie, TX 75051",tel:6824521189,https://www.apartments.com/tree-top-apartments-grand-prairie-tx/c484xre/
https://www.apartments.com/grand-prairie-tx-75052/10000-to-12000/,Windchase Apartments,"501 E Pioneer Pky, Grand Prairie, TX 75051",tel:4695992803,https://www.apartments.com/windchase-apartments-grand-prairie-tx/xvptesp/
https://www.apartments.com/grand-prairie-tx-75052/10000-to-12000/,Viceroy at Central Park | 55+ Living,"2155 Arkansas Ln, Grand Prairie, TX 75052",tel:6824521628,https://www.apartments.com/viceroy-at-central-park-55-living-grand-prairie-tx/0v7csn1/
https://www.apartments.com/cedar-hill-tx-75104/10000-to-12000/,The Luxe at Cedar Hill 55+,"1240 E Pleasant Run Rd, Cedar Hill, TX 75104",tel:4697193819,https://www.apartments.com/the-luxe-at-cedar-hill-55-cedar-hill-tx/c8pfbsf/
https://www.apartments.com/cedar-hill-tx-75104/10000-to-12000/,Legacy of Cedar Hill Apartments and Townhomes,"720 N Joe Wilson Rd, Cedar Hill, TX 75104",tel:4693366450,https://www.apartments.com/legacy-of-cedar-hill-apartments-and-townhomes-cedar-hill-tx/r3y8kp0/
https://www.apartments.com/cedar-hill-tx-75104/10000-to-12000/,The Hangar,"201 S Clark Rd, Cedar Hill, TX 75104",tel:4695527871,https://www.apartments.com/the-hangar-cedar-hill-tx/j0fcwl5/
https://www.apartments.com/cedar-hill-tx-75104/10000-to-12000/,The Jane at Preston Trails,"320 W Pleasant Run Rd, Cedar Hill, TX 75104",tel:4693824766,https://www.apartments.com/the-jane-at-preston-trails-cedar-hill-tx/3tkxfbe/
https://www.apartments.com/cedar-hill-tx-75104/10000-to-12000/,Cottages at Waterford,"211 N Joe Wilson Rd, Cedar Hill, TX 75104",tel:4693824863,https://www.apartments.com/cottages-at-waterford-cedar-hill-tx/vd28rve/
https://www.apartments.com/cedar-hill-tx-75104/10000-to-12000/,Reveal Lake Ridge,"7402 Lake Ridge Pky, Grand Prairie, TX 75054",tel:4693824594,https://www.apartments.com/reveal-lake-ridge-grand-prairie-tx/q34ew5y/
https://www.apartments.com/cedar-hill-tx-75104/10000-to-12000/,Wilson Crossing,"301 N Joe Wilson Rd, Cedar Hill, TX 75104",tel:4698203239,https://www.apartments.com/wilson-crossing-cedar-hill-tx/ldnee1e/
https://www.apartments.com/cedar-hill-tx-75104/10000-to-12000/,Midtown Cedar Hill,"365 Uptown Blvd, Cedar Hill, TX 75104",tel:4693825471,https://www.apartments.com/midtown-cedar-hill-cedar-hill-tx/ewx3jcn/
https://www.apartments.com/grand-prairie-tx-75054/10000-to-12000/,Reveal Lake Ridge,"7402 Lake Ridge Pky, Grand Prairie, TX 75054",tel:4693824594,https://www.apartments.com/reveal-lake-ridge-grand-prairie-tx/q34ew5y/
https://www.apartments.com/desoto-tx-75115/10000-to-12000/,The Greens of Hickory Trails,"8613 Old Hickory Trail, Dallas, TX 75237",tel:4697193606,https://www.apartments.com/the-greens-of-hickory-trails-dallas-tx/98gpxn4/
https://www.apartments.com/desoto-tx-75115/10000-to-12000/,Desoto Ranch,"801 S Polk St, Desoto, TX 75115",tel:4694893998,https://www.apartments.com/desoto-ranch-desoto-tx/259k049/
https://www.apartments.com/desoto-tx-75115/10000-to-12000/,Corners,"210 E Wintergreen Rd, DeSoto, TX 75115",tel:4698203840,https://www.apartments.com/corners-desoto-tx/qc7cgzx/
https://www.apartments.com/desoto-tx-75115/10000-to-12000/,Ventura Landing,"1225 E Pleasant Run Rd, DeSoto, TX 75115",tel:4694374066,https://www.apartments.com/ventura-landing-desoto-tx/9ms0hh4/
https://www.apartments.com/desoto-tx-75115/10000-to-12000/,DeSoto Town Center,"207 E Pleasant Run Rd, DeSoto, TX 75115",tel:4693825412,https://www.apartments.com/desoto-town-center-desoto-tx/tw0bqc9/
https://www.apartments.com/desoto-tx-75115/10000-to-12000/,Adelita Townhomes,"1369 N Hampton Rd, DeSoto, TX 75115",tel:4698203358,https://www.apartments.com/adelita-townhomes-desoto-tx/zn4jyjz/
https://www.apartments.com/desoto-tx-75115/10000-to-12000/,The Abigail Apartments,"821 S Polk, DeSoto, TX 75115",tel:4694895637,https://www.apartments.com/the-abigail-apartments-desoto-tx/dkmyb8l/
https://www.apartments.com/desoto-tx-75115/10000-to-12000/,The Beacon on Westmoreland,"120 S Westmoreland Rd, Desoto, TX 75115",tel:4693825701,https://www.apartments.com/the-beacon-on-westmoreland-desoto-tx/8ndfg73/
https://www.apartments.com/desoto-tx-75115/10000-to-12000/,Riverbend,"1431 David, DeSoto, TX 75115",tel:4697193837,https://www.apartments.com/riverbend-desoto-tx/k2vw3jb/
https://www.apartments.com/desoto-tx-75115/10000-to-12000/,Wooded Creek,"825 E Pleasant Run Rd, Desoto, TX 75115",tel:4694893190,https://www.apartments.com/wooded-creek-desoto-tx/2xvbjd9/
https://www.apartments.com/desoto-tx-75115/10000-to-12000/,The Caleb,"7878 Marvin D Love Fwy, Dallas, TX 75237",tel:4694164752,https://www.apartments.com/the-caleb-dallas-tx/6s4yrht/
https://www.apartments.com/ennis-tx-75119/10000-to-12000/,Bluebonnet Ridge,"218 Valek Rd, Ennis, TX 75119",tel:9036003455,https://www.apartments.com/bluebonnet-ridge-ennis-tx/b15r4b8/
https://www.apartments.com/ferris-tx-75125/10000-to-12000/,Autumn Breeze,"301 Mars Rd, Wilmer, TX 75172",tel:4699083537,https://www.apartments.com/autumn-breeze-wilmer-tx/ve2q8je/
https://www.apartments.com/duncanville-tx-75116/10000-to-12000/,The Booker,"800 Link Dr, Duncanville, TX 75116",tel:4695026572,https://www.apartments.com/the-booker-duncanville-tx/f6217ct/
https://www.apartments.com/duncanville-tx-75116/10000-to-12000/,Plum Meadow,"6910 S Cockrell Hill Rd, Dallas, TX 75236",tel:4693691543,https://www.apartments.com/plum-meadow-dallas-tx/3nlkkmg/
https://www.apartments.com/duncanville-tx-75116/10000-to-12000/,Meadows on Merrill,"800 N Merrill Ave, Duncanville, TX 75116",tel:4695072314,https://www.apartments.com/meadows-on-merrill-duncanville-tx/7fxfrnz/
https://www.apartments.com/duncanville-tx-75116/10000-to-12000/,Highlands of Duncanville,"715 Hustead St, Duncanville, TX 75116",tel:4696601278,https://www.apartments.com/highlands-of-duncanville-duncanville-tx/x35htlp/
https://www.apartments.com/duncanville-tx-75116/10000-to-12000/,Woodglen Park Apartments,"6800-6850 S Cockrell Hill Rd, Dallas, TX 75236",tel:4695072818,https://www.apartments.com/woodglen-park-apartments-dallas-tx/bcs7v5b/
https://www.apartments.com/greensboro-nc-27408/3200-to-8388/,Amber Ridge,"3200 Lawndale Dr, Greensboro, NC 27408",tel:7432339032,https://www.apartments.com/amber-ridge-greensboro-nc/4kp4s9h/
https://www.apartments.com/greensboro-nc-27408/3200-to-8388/,2918 North Apartments,"2918 Martinsville Rd, Greensboro, NC 27408",tel:7432339924,https://www.apartments.com/2918-north-apartments-greensboro-nc/46nq6fk/
https://www.apartments.com/greensboro-nc-27408/3200-to-8388/,The Pointe at Irving Park,"3100 North Elm St, Greensboro, NC 27408",tel:3368506718,https://www.apartments.com/the-pointe-at-irving-park-greensboro-nc/5f8qcrq/
https://www.apartments.com/greensboro-nc-27408/3200-to-8388/,Kirkwood Place,"2800 Lawndale Dr, Greensboro, NC 27408",tel:3362037670,https://www.apartments.com/kirkwood-place-greensboro-nc/pr2078t/
https://www.apartments.com/greensboro-nc-27408/3200-to-8388/,"LOCATION, LOCATION, PRIME LOCATION! Latham...","1000 Hill St, Greensboro, NC 27408",tel:3369625232,https://www.apartments.com/location-location-prime-location-latham-greensboro-nc/9lbkmw7/
https://www.apartments.com/greensboro-nc-27408/3200-to-8388/,Lemans at Lawndale,"2005 W Cone Blvd, Greensboro, NC 27408",tel:3369627538,https://www.apartments.com/lemans-at-lawndale-greensboro-nc/47q531k/
https://www.apartments.com/greensboro-nc-27408/3200-to-8388/,Woodland Park Apartment Homes,"3047 Pisgah Pl, Greensboro, NC 27455",tel:7432297049,https://www.apartments.com/woodland-park-apartment-homes-greensboro-nc/wcwr9hh/
https://www.apartments.com/greensboro-nc-27408/3200-to-8388/,Hawthorne at Friendly,"900 Hobbs Rd, Greensboro, NC 27410",tel:7432233257,https://www.apartments.com/hawthorne-at-friendly-greensboro-nc/eteb1gp/
https://www.apartments.com/greensboro-nc-27408/3200-to-8388/,Yester Oaks Apartments,"100 Yester Oaks Way E, Greensboro, NC 27455",tel:3369627909,https://www.apartments.com/yester-oaks-apartments-greensboro-nc/njmyn1p/
https://www.apartments.com/greensboro-nc-27408/3200-to-8388/,3100 N Elm St Unit 24C.673537,"Greensboro, NC 27408",tel:4159426182,https://www.apartments.com/3100-n-elm-st-greensboro-nc-unit-24c673537/mhr0j4j/
https://www.apartments.com/greensboro-nc-27408/3200-to-8388/,3100 N Elm St Unit 28H.838802,"Greensboro, NC 27408",tel:4157993876,https://www.apartments.com/3100-n-elm-st-greensboro-nc-unit-28h838802/49ryqrh/
https://www.apartments.com/greensboro-nc-27408/3200-to-8388/,3100 N Elm St Unit 14M.906329,"Greensboro, NC 27408",tel:6282616001,https://www.apartments.com/3100-n-elm-st-greensboro-nc-unit-14m906329/yvjes4v/
https://www.apartments.com/greensboro-nc-27403/3200-to-8388/,District at West Market Student Housing,"830 W Market St, Greensboro, NC 27401",tel:3368607978,https://www.apartments.com/district-at-west-market-student-housing-greensboro-nc/1vhz5p5/
https://www.apartments.com/greensboro-nc-27403/3200-to-8388/,Spring Garden Station,"915 Englewood St, Greensboro, NC 27403",tel:3369627992,https://www.apartments.com/spring-garden-station-greensboro-nc/xk20dgq/
https://www.apartments.com/greensboro-nc-27403/3200-to-8388/,School at Spring Garden Student Apartments,"2201-2203 Spring Garden, Greensboro, NC 27403",tel:3369627498,https://www.apartments.com/school-at-spring-garden-student-apartments-greensboro-nc/60ht39v/
https://www.apartments.com/greensboro-nc-27403/3200-to-8388/,Campus Crossing Spring Garden Student,"2813 Spring Garden St, Greensboro, NC 27403",tel:3362036893,https://www.apartments.com/campus-crossing-spring-garden-student-greensboro-nc/224d8qc/
https://www.apartments.com/greensboro-nc-27403/3200-to-8388/,University Village,"1713 Walker Ave, Greensboro, NC 27403",tel:3369627679,https://www.apartments.com/university-village-greensboro-nc/wn4tnjk/
